0;-0,068634033;-0,014801025;-0,991165161;-0,004657975;0,025651285;-0,049349001;50,688;;;;;
0,066666667;-0,030319214;-0,053283691;-1,119827271;-0,005018491;0,025238638;-0,049225148;50,688;Fecha;9/11/2016;;;
0,133333333;0,114776611;-0,06602478;-0,912597656;-0,005422165;0,02383805;-0,048650068;50,688;Hora;10:27 - 10:30;;;
0,2;0,047195435;-0,054290771;-0,87727356;-0,004783482;0,044002647;-0,044991484;49,248;Ruta;L82;;;
0,266666667;-0,062728882;0,015655518;-0,945587158;-0,005270277;0,045478173;-0,047843884;49,248;Trayecto;Jave - MN;;;
0,333333333;-0,087966919;-0,062820435;-1,056976318;-0,005170416;0,04297634;-0,048569687;49,248;;;;;
0,4;0,136520386;-0,069854736;-0,974319458;-0,005025922;0,040687525;-0,0493531;49,248;;;;;
0,466666667;0,19152832;-0,093276978;-0,815261841;-0,004760574;0,041412806;-0,05127804;49,248;;;;;
0,533333333;0,002365112;-0,028030396;-0,941070557;-0,004451127;0,041214562;-0,052568517;49,248;;;;;
0,6;-0,099868774;-0,039474487;-1,181900024;-0,003914916;0,038131252;-0,052665492;49,248;;;;;
0,666666667;-0,015777588;-0,030807495;-1,231643677;-0,003293983;0,039389426;-0,054833174;49,248;;;;;
0,733333333;0,302444458;0,045974731;-0,752960205;-0,002501977;0,043746749;-0,057269444;51,336;;;;;
0,8;0,174468994;-0,01789856;-0,939865112;-0,001016879;0,042157755;-0,057133897;51,336;;;;;
0,866666667;0,020675659;-0,076263428;-1,069473267;-0,0002932;0,035253733;-0,054556747;51,336;;;;;
0,933333333;0,002716064;-0,112304688;-1,010986328;0,000230041;0,029523414;-0,051744928;51,336;;;;;
1;0,05166626;-0,081085205;-0,955383301;0,000813735;0,030998859;-0,051489618;51,336;;;;;
1,066666667;0,206832886;-0,089263916;-0,938735962;0,001390396;0,030435284;-0,05011471;51,336;;;;;
1,133333333;0,118240356;-0,10383606;-0,863647461;0,002026462;0,028301432;-0,04789985;51,336;;;;;
1,2;0,00163269;-0,045074463;-0,951766968;0,002921583;0,030926723;-0,045925792;51,336;;;;;
1,266666667;-0,028564453;-0,060272217;-0,931274414;0,00328298;0,031496156;-0,044656882;51,336;;;;;
1,333333333;-0,051086426;-0,043258667;-1,012817383;0,003621113;0,03173002;-0,043466415;51,336;;;;;
1,4;-0,065185547;-0,044143677;-1,043502808;0,004078912;0,030913308;-0,04216162;51,336;;;;;
1,466666667;0,09979248;-0,012771606;-0,876052856;0,004571451;0,032389049;-0,042401469;51,336;;;;;
1,533333333;0,070602417;-0,06137085;-0,890151978;0,005125268;0,035391014;-0,04359662;51,336;;;;;
1,6;-0,017272949;-0,022674561;-0,989639282;0,00575898;0,036430113;-0,044486659;51,336;;;;;
1,666666667;-0,01512146;-0,065002441;-1,08656311;0,006451635;0,036000895;-0,045436746;51,336;;;;;
1,733333333;0,028610229;-0,053436279;-1,067352295;0,007335339;0,036023557;-0,046857898;54,144;;;;;
1,8;0,197799683;-0,125;-0,942214966;0,007649708;0,026846014;-0,04971273;54,144;;;;;
1,866666667;0,188339233;-0,118286133;-1,042831421;0,008415062;0,024415533;-0,050967537;54,144;;;;;
1,933333333;0,024353027;-0,055877686;-1,122360229;0,009271853;0,022065978;-0,052040706;54,144;;;;;
2;0,034469604;-0,064987183;-1,101043701;0,009935594;0,022331119;-0,053796381;54,144;;;;;
2,066666667;0,206588745;-0,008499146;-1,005386353;0,010572494;0,022173454;-0,054864143;54,144;;;;;
2,133333333;0,052978516;-0,045654297;-1,038757324;0,011184723;0,019889309;-0,054265598;54,144;;;;;
2,2;-0,024383545;-0,064559937;-1,07774353;0,011777659;0,020974399;-0,054521638;54,144;;;;;
2,266666667;0,12651062;-0,067474365;-1,011077881;0,01237429;0,022903245;-0,054532292;54,144;;;;;
2,333333333;0,184631348;-0,004257202;-0,833450317;0,013250791;0,022471643;-0,051405653;54,144;;;;;
2,4;-0,020935059;-0,056945801;-0,855651855;0,01377871;0,027072607;-0,052097936;54,144;;;;;
2,466666667;-0,198501587;-0,062866211;-1,020477295;0,014443146;0,028015507;-0,051203483;54,144;;;;;
2,533333333;-0,274749756;-0,031509399;-1,117401123;0,01514675;0,028249039;-0,050537414;54,144;;;;;
2,6;-0,207138062;-0,032043457;-0,906723022;0,015821462;0,029055544;-0,049695787;54,144;;;;;
2,666666667;-0,104019165;-0,084732056;-0,992706299;0,016608382;0,032597467;-0,050814113;55,116;;;;;
2,733333333;-0,138153076;-0,206344604;-0,884414673;0,017565534;0,031751533;-0,050250193;55,116;;;;;
2,8;-0,274505615;-0,113861084;-1,119430542;0,018541358;0,030451633;-0,049680764;55,116;;;;;
2,866666667;-0,246383667;-0,07661438;-0,999176025;0,019616669;0,03538163;-0,052079151;55,116;;;;;
2,933333333;-0,163619995;-0,081588745;-0,978912354;0,020701046;0,037434135;-0,052596644;55,116;;;;;
3;-0,10899353;-0,131103516;-0,994827271;0,02197515;0,035649379;-0,051579537;55,116;;;;;
3,066666667;-0,136428833;-0,098312378;-1,027679443;0,023036645;0,033854633;-0,050741067;55,116;;;;;
3,133333333;-0,03036499;-0,049438477;-0,947097778;0,0241367;0,031197131;-0,049633546;55,116;;;;;
3,2;0,002593994;0,041290283;-0,899414063;0,025190535;0,026230515;-0,048331347;55,116;;;;;
3,266666667;-0,000427246;-0,007980347;-0,915328979;0,027070978;0,021212823;-0,046983718;55,116;;;;;
3,333333333;0,090713501;-0,039520264;-0,817932129;0,027070978;0,021212823;-0,046983718;55,116;;;;;
3,4;-0,033065796;0,012298584;-1,137008667;0,02839348;0,010868827;-0,042369073;55,116;;;;;
3,466666667;-0,011108398;-0,039718628;-0,993774414;0,028250607;-0,018538855;-0,028828434;55,116;;;;;
3,533333333;0,03314209;-0,027984619;-0,904495239;0,028974008;-0,025660389;-0,024464272;55,116;;;;;
3,6;0,107315063;-0,015411377;-0,91343689;0,02993191;-0,016332822;-0,019030231;57,708;;;;;
3,666666667;0,070083618;-0,020111084;-1,028747559;0,030490146;-0,025958453;-0,019280628;57,708;;;;;
3,733333333;-0,062637329;0,004974365;-1,137374878;0,031367323;-0,018380983;-0,021343532;57,708;;;;;
3,8;0,011352539;-0,067214966;-0,949905396;0,032114169;-0,016236683;-0,026684929;57,708;;;;;
3,866666667;-0,155334473;-0,024856567;-1,050643921;0,03289057;-0,010403751;-0,024097225;57,708;;;;;
3,933333333;-0,062606812;-0,078887939;-1,078491211;0,033731695;-0,003020137;-0,025673879;57,708;;;;;
4;0,001647949;-0,013763428;-0,923995972;0,034417614;-0,002076776;-0,024844959;57,708;;;;;
4,066666667;0,024871826;-0,016433716;-0,948928833;0,03503492;-0,004152969;-0,025477459;57,708;;;;;
4,133333333;0,029418945;-0,058959961;-0,957611084;0,035839783;-0,004935387;-0,025180358;57,708;;;;;
4,2;0,014892578;-0,027923584;-1,095947266;0,037466519;0,004765225;-0,027218646;57,708;;;;;
4,266666667;0,011352539;-0,070556641;-1,022598267;0,03813314;0,003623414;-0,029326323;57,708;;;;;
4,333333333;0,011901855;-0,042266846;-0,974212646;0,038553987;-0,001056056;-0,029576909;57,708;;;;;
4,4;-0,043228149;0,000778198;-1,046630859;0,039152565;-0,003564168;-0,027999025;57,708;;;;;
4,466666667;0,048553467;-0,017974854;-1,107650757;0,03967673;-0,000715675;-0,026201139;57,708;;;;;
4,533333333;0,004074097;-0,07989502;-1,002120972;0,04012606;-0,003719155;-0,026645774;57,708;;;;;
4,6;0,035858154;-0,011367798;-0,890289307;0,040854163;-0,000955803;-0,026053123;58,284;;;;;
4,666666667;0,004837036;0,011764526;-1,12689209;0,041236834;-0,00444159;-0,029162319;58,284;;;;;
4,733333333;-0,099472046;-0,002716064;-1,328796387;0,041624623;-0,005213004;-0,028741197;58,284;;;;;
4,8;0,017929077;0,02305603;-1,249862671;0,042176732;-0,002930601;-0,024544542;58,284;;;;;
4,866666667;0,279525757;0,179748535;-1,323303223;0,042718225;-0,004479486;-0,022590939;58,284;;;;;
4,933333333;0,203186035;-0,072647095;-1,249145508;0,045099046;-0,006329123;-0,021059276;58,284;;;;;
5;-0,047973633;-0,03678894;-1,237884521;0,046321989;-0,010029729;-0,017698357;58,284;;;;;
5,066666667;-0,205825806;-0,003326416;-1,312591553;0,045699735;-0,011419835;-0,017168796;58,284;;;;;
5,133333333;-0,203338623;0,114776611;-1,1434021;0,04532315;-0,009063863;-0,020409911;58,284;;;;;
5,2;-0,064682007;0,136901855;-1,422225952;0,049956049;0,001131147;-0,027886995;58,284;;;;;
5,266666667;0,072662354;-0,01159668;-1,19380188;0,049093981;0,003508115;-0,030376263;58,284;;;;;
5,333333333;0,010025024;-0,060668945;-1,358657837;0,048155662;0,009713684;-0,033122327;58,284;;;;;
5,4;0,114578247;-0,029830933;-1,28427124;0,050032489;0,008855312;-0,03383417;58,284;;;;;
5,466666667;-0,049362183;0,178573608;-1,179550171;0,05052452;0,00487843;-0,032826555;58,284;;;;;
5,533333333;0,062072754;0,160598755;-1,141769409;0,051004318;0,001526204;-0,031194438;59,004;;;;;
5,6;0,056152344;0,204650879;-1,012496948;0,050835085;9,25E-06;-0,02945272;59,004;;;;;
5,666666667;0,106124878;0,202651978;-0,873413086;0,050767121;0,000710909;-0,027989603;59,004;;;;;
5,733333333;0,094390869;0,183166504;-0,892181396;0,050686033;0,001333391;-0,026297005;59,004;;;;;
5,8;0,040710449;0,14302063;-0,940307617;0,050619955;0,000785888;-0,024087303;59,004;;;;;
5,866666667;-0,047897339;0,166778564;-0,985671997;0,050547469;0,001333178;-0,022693077;59,004;;;;;
5,933333333;-0,086959839;0,164642334;-1,037399292;0,050410355;0,002249391;-0,021614461;59,004;;;;;
6;0,061981201;0,149200439;-0,979125977;0,050386127;0,011180953;-0,003392498;59,004;;;;;
6,066666667;-0,010559082;0,172088623;-0,965530396;0,050078556;0,032482271;0,030836701;59,004;;;;;
6,133333333;-0,05418396;0,141296387;-0,980911255;0,050061097;0,034295168;0,043190759;59,004;;;;;
6,2;-0,097808838;0,154205322;-1,05305481;0,050164685;0,034223435;0,042986842;59,004;;;;;
6,266666667;-0,054916382;0,172012329;-0,990524292;0,050728421;0,029990792;0,060668337;59,004;;;;;
6,333333333;-0,116775513;0,175750732;-1,066223145;0,051083172;0,026805271;0,06788593;59,004;;;;;
6,4;-0,004714966;0,171218872;-0,904586792;0,051171447;0,028063167;0,072927126;59,004;;;;;
6,466666667;-0,006668091;0,154708862;-0,908676147;0,051783174;0,021685798;0,079149805;55,728;;;;;
6,533333333;0,032363892;0,192199707;-0,905670166;0,052390394;0,016144983;0,087999379;55,728;;;;;
6,6;0,099777222;0,133590698;-0,847396851;0,052526373;0,01650473;0,095538088;55,728;;;;;
6,666666667;-0,076431274;0,165725708;-0,926315308;0,053441837;0,009268298;0,102252603;55,728;;;;;
6,733333333;0,053756714;0,166717529;-0,799865723;0,053259521;0,013254947;0,105505585;55,728;;;;;
6,8;-0,038024902;0,13432312;-1,001907349;0,053657712;0,012805398;0,10837709;55,728;;;;;
6,866666667;0,140960693;0,094818115;-0,92906189;0,054347671;0,00942139;0,111850391;55,728;;;;;
6,933333333;0,022476196;0,147583008;-1,053771973;0,054447605;0,011608443;0,114273958;55,728;;;;;
7;-0,040115356;0,172409058;-1,071685791;0,054274454;0,014845958;0,116277497;55,728;;;;;
7,066666667;0,027999878;0,218215942;-1,104202271;0,055078446;0,010180554;0,114527829;55,728;;;;;
7,133333333;0,145187378;0,133987427;-1,002960205;0,055417539;0,009810165;0,114224169;55,728;;;;;
7,2;-0,096817017;0,150894165;-0,980316162;0,056098165;0,006380823;0,121537103;55,728;;;;;
7,266666667;-0,026992798;0,127365112;-0,99987793;0,056098165;0,006380823;0,121537103;55,728;;;;;
7,333333333;0,002304077;0,131774902;-0,938919067;0,056106873;0,006889069;0,123120351;55,728;;;;;
7,4;0,026428223;0,225982666;-0,932907104;0,055975211;0,007634834;0,123762717;55,728;;;;;
7,466666667;0,013366699;0,175003052;-0,917327881;0,055860927;0,007329519;0,124616327;50,76;;;;;
7,533333333;0,00843811;0,200653076;-0,844238281;0,055670082;0,008080345;0,124377803;50,76;;;;;
7,6;-0,026733398;0,134170532;-1,005004883;0,055524924;0,007632484;0,124042025;50,76;;;;;
7,666666667;-0,230178833;0,132232666;-0,994644165;0,0560826;-0,000328135;0,12361082;50,76;;;;;
7,733333333;-0,090377808;0,107391357;-0,932113647;0,055929375;-0,002469408;0,12262776;50,76;;;;;
7,8;-0,072555542;0,128311157;-0,952758789;0,055911978;-0,005715051;0,121541273;50,76;;;;;
7,866666667;-0,044265747;0,072723389;-1,015304565;0,056057437;-0,009626069;0,120618833;50,76;;;;;
7,933333333;-0,033218384;0,096359253;-1,013122559;0,056289116;-0,013287882;0,119569645;50,76;;;;;
8;-0,138656616;0,119155884;-0,965270996;0,05654418;-0,015679744;0,118470092;50,76;;;;;
