0,016;-0,047682977;0,053235474;1,000711519;1,23091;-1,85901;-74,68369;0;;
0,017;-0,011683996;0,064705403;0,976061162;1,23091;-1,85901;-74,68369;0;Fecha;10/08/2016
0,057;-0,040238532;0,056651376;1,024750255;1,2556;-1,9058;-74,64054;0;Hora;9:53 - 10:00
0,097;-0,016321101;0,034442406;1,000466871;1,30047;-1,94906;-74,5978;0;Ruta;M82
0,144;-0,040726809;0,084352701;1,030974516;1,33858;-1,97231;-74,55645;0;Trayecto;MN- Jave
0,176;-0,020714577;0,039079511;0,992778797;1,36101;-2,02617;-74,51672;0;;
0,216;-0,021202854;0,085938838;1,006446483;1,39005;-2,04816;-74,48408;0;;
0,216;-0,01095209;0,061776758;1,014012232;1,39005;-2,04816;-74,48408;0;;
0,26;-0,042801223;0,088745158;0,98667788;1,41105;-2,11293;-74,45644;0;;
0,298;-0,036212029;0,102534149;1,004860347;1,46503;-2,15076;-74,43056;0;;
0,338;-0,012294597;0,044815494;1,067216106;1,49444;-2,21322;-74,4077;0;;
0,377;-0,052197757;0,042252803;1,031095821;1,53081;-2,25263;-74,42609;0;;
0,417;-0,008877676;0,093504587;1,057575943;1,57127;-2,2718;-74,43672;0;;
0,456;-0,051954128;0,059458716;0,972766565;1,60426;-2,33657;-74,44307;0;;
0,458;-0,052808359;0,081667686;1,024384302;1,60426;-2,33657;-74,44307;0;;
0,5;-0,042557594;0,100459735;0,958611621;1,67467;-2,34697;-74,44514;0;;
0,538;-0,110527013;0,052747197;1,036343527;1,746;-2,39778;-74,44339;0;;
0,579;-0,05256371;0,064827727;1,000589195;1,85281;-2,38778;-74,43795;0;;
0,617;-0,10540265;0,035174312;0,956780836;1,85281;-2,38778;-74,43795;0;;
0,656;-0,079288481;0,069464832;0,951289501;2,03724;-2,42268;-74,50803;0;;
0,658;-0,040360856;0,067756371;0,983504587;2,03724;-2,42268;-74,50803;0;;
0,698;-0,097103976;0,047255861;1,000344546;2,09226;-2,45808;-74,50291;0;;
0,738;-0,060740061;0,056285423;0,997904179;2,14393;-2,4686;-74,49529;0;;
0,786;-0,041215087;0,063973496;1,065020387;2,14393;-2,4686;-74,49529;0;;
0,816;-0,067329256;0,062630989;0,986311927;2,18587;-2,52371;-74,56671;0;;
0,856;-0,076115189;0,062630989;1,013401631;2,19827;-2,55159;-74,5586;0;;
0,859;-0,032551478;0,096188583;1,02462895;2,19827;-2,55159;-74,5586;0;;
0,9;-0,097714577;0,042130479;1,036587156;2,18562;-2,58648;-74,54999;0;;
0,937;-0,064034659;0,066536188;1,037075433;2,19785;-2,58645;-74,54578;0;;
0,978;-0,019738022;0,070807339;1,088327217;2,17901;-2,62298;-74,54626;0;;
