0;0;0;0;0;0;0;0;;;;#;Evento;T Inicial;T Final;A;C;FN;FM;FD;D
4,035;-0,096524975;-0,012446483;1,0167421;2,32981;-0,09582;-45,8677;0;;;;;;;;;;;;;
4,076;-0,055522936;-0,021111111;0,997095821;2,32981;-0,09582;-45,8677;0;;;;;;;;;;;;;
4,079;-0,08908053;0,009640163;1,031995923;2,32981;-0,09582;-45,8677;0;;;;;;;;;;;;;
4,12;-0,02977472;0,023551478;1,046761468;2,31735;-0,13568;-45,75018;0;;;;;;;;;;;;;
4,157;-0,038682977;-0,007688073;0,986235474;2,25437;-0,15482;-45,54803;0;;;;;;;;;;;;;
4,197;-0,041856269;0,031727829;1,037609582;2,20318;-0,16875;-45,3307;0;;;;;;;;;;;;;
4,236;-0,013911315;0,026846075;0,964636086;2,11712;-0,19277;-45,10768;0;;;;;;;;;;;;;
4,275;-0,043686035;-0,010006116;1,096671764;2,04876;-0,21114;-44,88371;0;;;;;;;;;;;;;
4,278;-0,011470948;-0,010738022;0,969517839;2,04876;-0,21114;-44,88371;0;;;;;;;;;;;;;
4,317;-0,019768603;0,036852192;1,027481142;1,99756;-0,23456;-44,66127;0;;;;;;;;;;;;;
4,357;-0,072851172;-0,024528033;0,981964322;1,96451;-0,26654;-44,44188;0;;;;;;;;;;;;;
4,409;-0,070044852;0,010494393;1,036267074;2,00165;-0,25451;-44,26562;0;;;;;;;;;;;;;
4,436;-0,088959225;-0,008054027;0,984404689;2,0772;-0,26132;-44,09185;0;;;;;;;;;;;;;
4,477;-0,070776758;0,031605505;1,008566769;2,0772;-0,26132;-44,09185;0;;;;;;;;;;;;;
4,479;-0,074314985;-0,001708461;1,034924567;2,1928;-0,24875;-43,92021;0;;;;;;;;;;;;;
4,527;-0,070776758;0,01854842;0,928027523;2,33231;-0,21663;-43,75246;0;;;;;;;;;;;;;
4,557;-0,084810398;-0,007809378;1,06396738;2,47495;-0,20218;-43,59187;0;;;;;;;;;;;;;
4,596;-0,090545362;0,043808359;0,999536188;2,47495;-0,20218;-43,59187;0;;;;;;;;;;;;;
4,639;-0,099819572;-0,005491335;1,08898369;2,6375;-0,17548;-43,44048;0;;;;;;;;;;;;;
4,675;-0,084688073;-0,011714577;0,99258104;2,87651;-0,13137;-43,34031;0;;;;;;;;;;;;;
4,677;-0,093962283;-0,014033639;1,06030683;2,87651;-0,13137;-43,34031;0;;;;;;;;;;;;;
4,717;-0,113730887;0,016962283;0,969150866;3,0093;-0,10507;-43,21245;0;;;;;;;;;;;;;
4,756;-0,086517839;0,040513761;1,017963303;3,0093;-0,10507;-43,21245;0;;;;;;;;;;;;;
4,797;-0,142651376;-0,035997961;1,014546381;3,29017;-0,09642;-42,99268;0;;;;;;;;;;;;;
4,836;-0,094450561;0,010738022;1,005393476;3,29017;-0,09642;-42,99268;0;;;;;;;;;;;;;
4,875;-0,14191947;-0,018792049;1,020281346;3,40982;-0,07832;-42,88361;0;;;;;;;;;;;;;
4,878;-0,089325178;0,005491335;0,984527013;3,4921;-0,07168;-42,78699;0;;;;;;;;;;;;;
4,934;-0,163884811;-0,028799185;1,022844037;3,53927;-0,06663;-42,69929;0;;;;;;;;;;;;;
4,956;-0,087250765;0,008297655;1,01198369;3,53927;-0,06663;-42,69929;0;;;;;;;;;;;;;
4,996;-0,135329256;-0,02501631;1,030898063;3,61133;-0,05485;-42,73926;0;;;;;;;;;;;;;
5,047;-0,118733945;-0,017450561;1,01198369;3,63215;-0,05063;-42,59686;0;;;;;;;;;;;;;
5,073;-0,095670744;-0,032215087;0,997095821;3,66429;-0,0425;-42,53208;0;;;;;;;;;;;;;
5,076;-0,154488277;0,001464832;1,050910296;3,66909;-0,03334;-42,5479;0;;;;;;;;;;;;;
5,115;-0,03429052;0,006345566;1,028701325;3,66909;-0,03334;-42,5479;0;;;;;;;;;;;;;
5,157;-0,095304791;0,018670744;1,010763507;3,62682;-0,03001;-42,47001;0;;;;;;;;;;;;;
5,194;-0,041611621;0,044417941;0,988187564;3,56763;-0,04305;-42,39635;0;;;;;;;;;;;;;
5,235;-0,088348624;-0,005491335;0,954995923;3,49151;-0,08238;-42,32727;0;;;;;;;;;;;;;
5,274;-0,079074414;-0,018182467;0,937179409;3,46282;-0,08939;-42,22247;0;;;;;;;;;;;;;
5,277;-0,092009174;0,030507645;0,973056065;3,46282;-0,08939;-42,22247;0;;;;;;;;;;;;;
5,317;-0,066627931;0,012691131;0,997706422;3,43515;-0,13639;-42,24019;0;;;;;;;;;;;;;
5,358;-0,120076453;-0,039171254;0,980744139;3,42149;-0,12299;-42,17859;0;;;;;;;;;;;;;
5,396;-0,025991845;0,022574924;0,953287462;3,45915;-0,1358;-42,11679;0;;;;;;;;;;;;;
5,451;-0,07895209;0,005369011;0,980255861;3,42915;-0,1593;-42,05465;0;;;;;;;;;;;;;
5,474;-0,089325178;0,014643221;1,081417941;3,43757;-0,15618;-41,99274;0;;;;;;;;;;;;;
5,477;-0,068091743;-0,017328236;0,985503568;3,43757;-0,15618;-41,99274;0;;;;;;;;;;;;;
5,517;-0,11129052;0,002562691;1,0825158;3,43771;-0,17999;-41,93134;0;;;;;;;;;;;;;
5,569;-0,074803262;-0,008663609;0,975252803;3,47597;-0,18724;-41,87024;0;;;;;;;;;;;;;
5,595;-0,046005097;0,039780836;1,049324159;3,52465;-0,16806;-41,80995;0;;;;;;;;;;;;;
5,635;-0,100429154;-0,033069317;0,987089704;3,5337;-0,19514;-41,75194;0;;;;;;;;;;;;;
5,676;-0,03429052;0,017937819;1,096183486;3,59792;-0,17603;-41,71185;0;;;;;;;;;;;;;
5,679;-0,10482263;-0,041856269;1,012471967;3,59792;-0,17603;-41,71185;0;;;;;;;;;;;;;
5,717;-0,092985729;0,026846075;1,047005097;3,68995;-0,14939;-41,76519;0;;;;;;;;;;;;;
5,755;-0,112510703;0,023307849;0,988066259;3,75714;-0,1528;-41,7067;0;;;;;;;;;;;;;
5,794;-0,115194699;-0,013667686;1,048713558;3,86023;-0,13453;-41,74935;0;;;;;;;;;;;;;
5,838;-0,135085627;-0,037706422;0,987333333;3,96855;-0,12176;-41,76503;0;;;;;;;;;;;;;
5,873;-0,098599388;0,009762487;1,031141692;4,08646;-0,0842;-41,79034;0;;;;;;;;;;;;;
5,879;-0,121906218;-0,010616718;0,980133537;4,08646;-0,0842;-41,79034;0;;;;;;;;;;;;;
5,916;-0,100673802;0,009762487;1,022355759;4,16069;-0,06409;-41,83818;0;;;;;;;;;;;;;
5,959;-0,115560652;-0,02220897;0,993556575;4,2287;-0,04542;-41,90064;0;;;;;;;;;;;;;
5,994;-0,096036697;-0,019890928;0,98696738;4,30579;-0,05246;-41,97282;0;;;;;;;;;;;;;
6,034;-0,105433231;-0,035022426;1,039683996;4,36309;-0,05214;-42,05271;0;;;;;;;;;;;;;
6,073;-0,057719674;0,065040775;0,987577982;4,39991;-0,02306;-42,14883;0;;;;;;;;;;;;;
6,09;-0,134963303;-0,056620795;0,942549439;4,39991;-0,02306;-42,14883;0;;;;;;;;;;;;;
6,116;-0,06211213;-0,040635066;1,016254842;4,40405;-0,01639;-42,25529;0;;;;;;;;;;;;;
6,156;-0,124591233;-0,023307849;0,961586137;4,45484;-0,02185;-42,36694;0;;;;;;;;;;;;;
6,196;-0,137282365;0,04917737;1,062137615;4,50162;-0,04062;-42,51357;0;;;;;;;;;;;;;
6,233;-0,146311927;-0,029286442;0,913994903;4,50162;-0,04062;-42,51357;0;;;;;;;;;;;;;
6,273;-0,109093782;-0,033802243;1,000024465;4,62139;-0,05931;-42,76561;0;;;;;;;;;;;;;
6,276;-0,128251784;-0,036974516;0,973422018;4,62139;-0,05931;-42,76561;0;;;;;;;;;;;;;
6,316;-0,112754332;0,024283384;0,993678899;4,69343;-0,07135;-42,89612;0;;;;;;;;;;;;;
6,36;-0,119222222;-0,005003058;0,978547401;4,69343;-0,07135;-42,89612;0;;;;;;;;;;;;;
6,394;-0,077610601;0,026846075;1,019061162;4,70154;-0,08733;-43,00066;0;;;;;;;;;;;;;
6,434;-0,073583078;-0,00195209;0,992703364;4,64791;-0,12588;-43,09847;0;;;;;;;;;;;;;
6,477;-0,088714577;-0,00366055;1,033094801;4,5951;-0,17448;-43,15248;0;;;;;;;;;;;;;
6,477;-0,089202854;0,000243629;0,969883792;4,5951;-0,17448;-43,15248;0;;;;;;;;;;;;;
6,515;-0,086517839;0,001830785;1,018816514;4,5489;-0,21678;-43,21691;0;;;;;;;;;;;;;
6,555;-0,084810398;-0,000243629;1,030653415;4,50387;-0,27241;-43,28745;0;;;;;;;;;;;;;
6,594;-0,108239551;0,005734964;1,024430173;4,47784;-0,314;-43,36376;0;;;;;;;;;;;;;
6,633;-0,06772579;0,021599388;1,066407747;4,47758;-0,36157;-43,431;0;;;;;;;;;;;;;
6,673;-0,090300714;-0,030507645;1,059452599;4,47152;-0,41035;-43,49329;0;;;;;;;;;;;;;
6,676;-0,096280326;0,049299694;1,063235474;4,47152;-0,41035;-43,49329;0;;;;;;;;;;;;;
6,716;-0,063333333;0,022697248;1,040049949;4,49001;-0,41654;-43,54106;0;;;;;;;;;;;;;
6,753;-0,099331295;0,023795107;1,058476045;4,4813;-0,43538;-43,63268;0;;;;;;;;;;;;;
6,792;-0,049909276;0,010738022;0,973300714;4,51313;-0,43773;-43,67587;0;;;;;;;;;;;;;
6,836;-0,090423038;0,028554536;0,976350663;4,52535;-0,43558;-43,7146;0;;;;;;;;;;;;;
6,873;-0,088348624;-0,002074414;0,979646279;4,52535;-0,43558;-43,7146;0;;;;;;;;;;;;;
6,877;-0,100185525;0,006345566;0,995875637;4,60965;-0,42939;-43,87471;0;;;;;;;;;;;;;
6,915;-0,088836901;0,020988787;1,014667686;4,60965;-0,42939;-43,87471;0;;;;;;;;;;;;;
6,955;-0,101283384;0,009517839;1,032118247;4,7101;-0,42343;-43,99667;0;;;;;;;;;;;;;
6,993;-0,121662589;0,002685015;0,981841998;4,78043;-0,40682;-44,08041;0;;;;;;;;;;;;;
7,032;-0,086151886;-0,005491335;1,038341488;4,78043;-0,40682;-44,08041;0;;;;;;;;;;;;;
7,073;-0,114462793;-0,02782263;0,931200815;4,93002;-0,38494;-44,28401;0;;;;;;;;;;;;;
7,075;-0,134476045;0,006101937;1,116195719;4,93002;-0,38494;-44,28401;0;;;;;;;;;;;;;
7,115;-0,114340469;0,003050968;0,901059123;5,03284;-0,36276;-44,32183;0;;;;;;;;;;;;;
7,154;-0,130936799;0,013300714;1,112778797;5,09218;-0,39207;-44,34544;0;;;;;;;;;;;;;
7,194;-0,159491335;0,026357798;0,974764526;5,09218;-0,39207;-44,34544;0;;;;;;;;;;;;;
7,233;-0,08541998;0,011836901;1,076414883;5,23341;-0,38982;-44,48146;0;;;;;;;;;;;;;
7,272;-0,107507645;-0,014154944;0,990261978;5,25006;-0,39807;-44,53802;0;;;;;;;;;;;;;
7,274;-0,08261366;0,041489297;0,967198777;5,25006;-0,39807;-44,53802;0;;;;;;;;;;;;;
7,314;-0,113608563;-0,005003058;1,017475025;5,22721;-0,39962;-44,55473;0;;;;;;;;;;;;;
7,355;-0,081026504;0,008908257;1,054449541;5,20938;-0,41845;-44,58226;0;;;;;;;;;;;;;
7,395;-0,103357798;0,02587054;1,003197757;5,17676;-0,42208;-44,61057;0;;;;;;;;;;;;;
7,433;-0,082857288;0,017937819;0,992824669;5,14597;-0,43476;-44,6072;0;;;;;;;;;;;;;
7,472;-0,105310907;0,000365953;0,99819368;5,08802;-0,44383;-44,69215;0;;;;;;;;;;;;;
7,475;-0,127519878;0,046248726;0,98050051;5,08802;-0,44383;-44,69215;0;;;;;;;;;;;;;
7,52;-0,11495107;0,017083588;1,000269113;5,06841;-0,45624;-44,74131;0;;;;;;;;;;;;;
7,553;-0,111045872;0,018792049;0,986723751;5,06676;-0,44904;-44,79043;0;;;;;;;;;;;;;
7,593;-0,131913354;-0,032948012;1,016864424;5,07223;-0,45619;-44,84615;0;;;;;;;;;;;;;
7,637;-0,124957187;0,023429154;0,967076453;5,09457;-0,43079;-44,90837;0;;;;;;;;;;;;;
7,672;-0,125445464;-0,022331295;1,010396534;5,13044;-0,41438;-44,96976;0;;;;;;;;;;;;;
7,714;-0,117636086;-0,021843017;1,034070336;5,14781;-0,41764;-44,99976;0;;;;;;;;;;;;;
7,717;-0,103357798;-0,012202854;1,090447503;5,14781;-0,41764;-44,99976;0;;;;;;;;;;;;;
7,753;-0,108361876;0,02867686;1,031141692;5,15137;-0,38168;-45,04417;0;;;;;;;;;;;;;
7,793;-0,054302752;0,011714577;1,037243629;5,15137;-0,38168;-45,04417;0;;;;;;;;;;;;;
7,834;-0,093351682;0,015375127;1,035412844;5,08959;-0,38851;-45,17742;0;;;;;;;;;;;;;
7,873;-0,073705403;-0,00085423;1,054937819;5,04094;-0,3801;-45,2439;0;;;;;;;;;;;;;
7,911;-0,06967788;-0,00646789;0,983184506;4,97891;-0,38743;-45,32673;0;;;;;;;;;;;;;
7,914;-0,03990316;0,019524975;0,941695209;4,97891;-0,38743;-45,32673;0;;;;;;;;;;;;;
7,953;-0,065407747;0,025137615;0,978547401;4,91103;-0,38598;-45,4259;0;;;;;;;;;;;;;
7,993;-0,064187564;-0,03624261;0,953898063;4,88167;-0,39293;-45,5424;0;;;;;;;;;;;;;
8,044;-0,064797146;0,070288481;0,923024465;4,88167;-0,39293;-45,5424;0;;;;;;;;;;;;;
8,071;-0,084199796;0,019036697;0,976717635;4,83684;-0,40802;-45,7071;0;;;;;;;;;;;;;
8,111;-0,071874618;-0,014520897;0,973910296;4,8708;-0,38065;-45,79599;0;;;;;;;;;;;;;
8,113;-0,064431193;-0,009030581;1,052497452;4,8708;-0,38065;-45,79599;0;;;;;;;;;;;;;
