0,016;0,132888889;0,133957187;1,007895005;0,30836;-3,79655;-59,94198;0;;
0,017;-0,380485219;0,051831804;1,02180632;0,30836;-3,79655;-59,94198;0;Fecha;10/08/2016
0,057;0,338751274;0,020958206;1,045236493;0,49837;-3,77618;-59,92356;0;Hora;11:33 - 11:38
0,098;-0,207448522;0,079166157;1,30759735;0,14855;-3,75846;-59,94229;0;Ruta;D81
0,137;0,165714577;0,012049949;0,968846075;0,48148;-3,69819;-59,91579;0;Trayecto;MN - Jave
0,177;-0,039414883;0,062448522;1,028396534;0,29647;-3,6783;-59,88368;0;;
0,228;0,04917737;0,029012232;1,027176351;0,34003;-3,64863;-59,87679;0;;
0,256;0,029165138;0,024619776;1,138344546;0,28249;-3,6118;-59,87666;0;;
0,258;0,05930581;0,025229358;1,183494393;0,28249;-3,6118;-59,87666;0;;
0,3;0,07895209;0,072942915;0,838153925;0,3355;-3,53619;-59,87104;0;;
0,338;0,006101937;0,038164118;0,89843527;0,20992;-3,51451;-59,87801;0;;
0,377;-0,106165138;0,036212029;0,982635066;0,30254;-3,46332;-59,87489;0;;
0,417;0,101528033;0,126269113;0,923939857;0,28863;-3,44948;-59,87956;0;;
0,459;-0,103724771;-0,031147808;0,772623853;0,19735;-3,49763;-59,89471;0;;
0,46;0,189754332;0,093687054;1,291245668;0,19735;-3,49763;-59,89471;0;;
0,497;-0,001830785;0,07867788;0,802643221;0,30412;-3,427;-59,90555;0;;
0,537;0,005734964;0,021568807;1,191060143;0,2032;-3,53318;-59,89299;0;;
0,577;-0,1039684;0,091369011;1,003380224;0,22595;-3,47024;-59,9269;0;;
0,619;0,058696228;0,064888889;1,071471967;0,27708;-3,53574;-59,96786;0;;
0,655;0,036486239;-0,038591233;1,271233435;0,4714;-3,4599;-59,99648;0;;
0,657;-0,090545362;0,110771662;0,883792049;0,4714;-3,4599;-59,99648;0;;
0,7;0,077488277;0,088318043;1,063784913;0,45106;-3,49348;-60,03542;0;;
0,745;-0,096159021;-0,005521916;0,933457696;0,40692;-3,51588;-60,07349;0;;
0,777;-0,147899083;0,027914373;0,764448522;0,57285;-3,46449;-60,10292;0;;
0,816;0,060037717;0,023643221;1,333590214;0,4717;-3,50375;-60,15061;0;;
0,869;-0,230877676;0,099178389;0,950663609;0,56184;-3,50449;-60,18139;0;;
0,87;0,016717635;0,022178389;0,564931702;0,56184;-3,50449;-60,18139;0;;
0,898;0,179625892;0,10650051;1,361534149;0,56549;-3,51997;-60,21875;0;;
0,939;-0,097256881;0,07758002;0,533448522;0,58058;-3,54371;-60,25671;0;;
0,978;-0,02587054;0,090392457;1,010336391;0,7112;-3,54049;-60,28075;0;;
1,016;0,097988787;0,046218145;1,264765545;0,66482;-3,606;-60,31131;0;;
1,055;-0,189388379;0,126391437;1,081600408;0,58176;-3,59985;-60,30094;0;;
