0;0;0;0;0;0;0;0;;;;#;Evento;T Inicial;T Final;A;C;FN;FM;FD;D
2,422;0,009929664;0,03119368;1,042109072;2,97323;-1,93653;-137,35518;0;;;;;;;;;;;;;
2,459;-0,097454638;0,012888889;0,93777472;2,89061;-1,92744;-137,42099;0;;;;;;;;;;;;;
2,499;-0,045836901;-0,004072375;0,94509684;2,8846;-1,81029;-137,49049;0;;;;;;;;;;;;;
2,542;-0,117711519;0,009106014;0,980485219;2,91994;-1,76195;-137,55873;0;;;;;;;;;;;;;
2,543;0,081682977;-0,067039755;1,057728848;2,91994;-1,76195;-137,55873;0;;;;;;;;;;;;;
2,581;-0,190074414;-0,008588175;0,92203262;2,73138;-1,64815;-137,63409;0;;;;;;;;;;;;;
2,62;0,080828746;0,00422528;1,163893986;2,80986;-1,5524;-137,69881;0;;;;;;;;;;;;;
2,66;0,070577982;-0,032626911;0,813671764;2,66395;-1,47568;-137,76801;0;;;;;;;;;;;;;
2,705;-0,109291539;0,07024261;1,040522936;2,59539;-1,35591;-137,83054;0;;;;;;;;;;;;;
2,737;0,016519878;-0,000655454;0,968037717;2,59151;-1,29529;-137,88857;0;;;;;;;;;;;;;
2,74;-0,025458716;-0,112556575;0,878102956;2,59151;-1,29529;-137,88857;0;;;;;;;;;;;;;
2,781;-0,036196738;-0,06520897;0,935943935;2,40863;-1,16596;-137,9447;0;;;;;;;;;;;;;
2,834;-0,028142712;-0,052396534;0,962302752;2,40863;-1,16596;-137,9447;0;;;;;;;;;;;;;
2,859;-0,048765545;-0,069723751;0,838321101;2,31622;-0,87457;-137,99582;0;;;;;;;;;;;;;
2,899;-0,07024261;-0,073262997;0,953272171;2,28145;-0,72676;-138,04002;0;;;;;;;;;;;;;
2,942;-0,02924159;-0,078143731;0,89787156;2,23378;-0,6455;-138,0764;0;;;;;;;;;;;;;
2,943;-0,121860347;-0,143551478;0,851622834;2,23378;-0,6455;-138,0764;0;;;;;;;;;;;;;
2,981;0,055202854;-0,023719674;1,159745158;2,23603;-0,51099;-138,10222;0;;;;;;;;;;;;;
3,019;-0,108316004;-0,112800204;0,841860347;2,0601;-0,48091;-138,12366;0;;;;;;;;;;;;;
3,058;-0,006787971;-0,057643221;1,119109072;2,08651;-0,37892;-138,14204;0;;;;;;;;;;;;;
3,098;0,111335372;-0,042634047;1,009528033;2,04501;-0,3161;-138,16075;0;;;;;;;;;;;;;
3,137;-0,045593272;-0,094495413;1,183296636;2,01874;-0,27881;-138,17921;0;;;;;;;;;;;;;
3,14;0,054592253;-0,01798369;1,160111111;2,01874;-0,27881;-138,17921;0;;;;;;;;;;;;;
3,181;-0,01996738;-0,111823649;1,131068298;2,01874;-0,27881;-138,17921;0;;;;;;;;;;;;;
3,227;0,021522936;-0,165394495;1,14095209;2,01807;-0,16709;-138,19728;0;;;;;;;;;;;;;
3,258;-0,095868502;-0,008221203;0,93130683;2,12746;-0,05178;-138,21501;0;;;;;;;;;;;;;
3,298;0,079852192;-0,094617737;1,045525994;2,19243;0,01329;-138,23451;0;;;;;;;;;;;;;
3,337;-0,124545362;-0,10059735;1,017337411;2,10279;0,11113;-138,25475;0;;;;;;;;;;;;;
3,34;0,005171254;-0,030308869;0,665163099;2,10279;0,11113;-138,25475;0;;;;;;;;;;;;;
3,381;-0,009350663;-0,049345566;1,039425076;2,21963;0,24335;-138,27589;0;;;;;;;;;;;;;
3,419;-0,004835882;-0,089737003;0,89872579;2,08906;0,29543;-138,29735;0;;;;;;;;;;;;;
3,46;-0,189708461;-0,03458002;1,001108053;2,10257;0,40099;-138,32324;0;;;;;;;;;;;;;
3,498;0,076679918;-0,11719368;1,002937819;2,2391;0,49505;-138,35353;0;;;;;;;;;;;;;
3,537;-0,155296636;-0,138182467;0,903118247;2,19572;0,60126;-138,38432;0;;;;;;;;;;;;;
3,577;0,105356779;-0,010906218;1,164015291;2,26068;0,71085;-138,41896;0;;;;;;;;;;;;;
3,579;-0,183851172;-0,136351682;0,867852192;2,26068;0,71085;-138,41896;0;;;;;;;;;;;;;
3,619;-0,042054027;-0,050199796;1,203308869;2,30035;0,7983;-138,45819;0;;;;;;;;;;;;;
3,658;0,056788991;-0,075703364;1,048332314;2,34076;0,83918;-138,50156;0;;;;;;;;;;;;;
3,699;-0,164936799;-0,0542263;1,035885831;2,33676;0,90848;-138,54944;0;;;;;;;;;;;;;
3,745;0,025428135;-0,076557594;1,072982671;2,42431;0,91204;-138,60205;0;;;;;;;;;;;;;
3,776;-0,017648318;-0,04861366;0,976945973;2,38426;0,95612;-138,65643;0;;;;;;;;;;;;;
3,779;-0,033878695;-0,093519878;0,898481142;2,38426;0,95612;-138,65643;0;;;;;;;;;;;;;
3,819;-0,057917431;-0,003584098;1,115692151;2,46806;0,96514;-138,71584;0;;;;;;;;;;;;;
3,858;-0,063287462;-0,051785933;1,026245668;2,45716;0,95141;-138,77606;0;;;;;;;;;;;;;
3,897;-0,017160041;-0,123294597;1,024293578;2,46415;0,95916;-138,8383;0;;;;;;;;;;;;;
3,937;-0,119908257;-0,0272579;1,354380224;2,41473;0,91594;-138,90022;0;;;;;;;;;;;;;
3,98;0,148920489;-0,094740061;0,780601427;2,408;0,91089;-138,96246;0;;;;;;;;;;;;;
3,98;-0,1155158;0,054745158;1,008551478;2,408;0,91089;-138,96246;0;;;;;;;;;;;;;
4,018;-0,026556575;-0,047271152;1,046136595;2,32688;0,85753;-139,03143;0;;;;;;;;;;;;;
4,057;-0,089034659;-0,062280326;1,161086646;2,35388;0,86851;-139,09531;0;;;;;;;;;;;;;
4,098;0,007366972;0,002639144;1,085551478;2,35613;0,90398;-139,15419;0;;;;;;;;;;;;;
4,137;-0,134673802;-0,053006116;1,003792049;2,29612;0,90306;-139,20546;0;;;;;;;;;;;;;
4,175;-0,06377472;-0,023719674;1,085429154;2,35501;0,95067;-139,25441;0;;;;;;;;;;;;;
4,179;0,068869521;-0,053738022;1,089334353;2,35501;0,95067;-139,25441;0;;;;;;;;;;;;;
4,221;-0,120152905;-0,052517839;0,989514781;2,1709;1,0049;-139,29549;0;;;;;;;;;;;;;
4,269;-0,00141896;-0,039460754;1,092994903;2,21796;1,11972;-139,33795;0;;;;;;;;;;;;;
4,297;0,079608563;-0,106942915;1,010259939;2,10724;1,2078;-139,37553;0;;;;;;;;;;;;;
4,337;-0,096845056;-0,041291539;0,992199796;1,99631;1,36349;-139,41432;0;;;;;;;;;;;;;
4,39;0,073994903;-0,070943935;0,922643221;1,99631;1,36349;-139,41432;0;;;;;;;;;;;;;
4,391;0,014933741;-0,06069419;0,924229358;1,99631;1,36349;-139,41432;0;;;;;;;;;;;;;
4,417;-0,020821611;-0,079608563;1,010503568;1,77567;1,66063;-139,4465;0;;;;;;;;;;;;;
4,458;0,095349643;-0,101329256;0,900068298;1,72439;1,79926;-139,48061;0;;;;;;;;;;;;;
4,499;-0,066459735;-0,08375739;0,867486239;1,72439;1,79926;-139,48061;0;;;;;;;;;;;;;
4,541;0,009320082;-0,08851682;0,951442406;1,62782;2,14263;-139,51266;0;;;;;;;;;;;;;
4,576;0,156730887;-0,041901121;0,865168196;1,57109;2,17578;-139,54529;0;;;;;;;;;;;;;
4,578;-0,069022426;-0,089005097;0,960228338;1,57109;2,17578;-139,54529;0;;;;;;;;;;;;;
4,618;0,087783894;-0,115972477;0,936066259;1,44572;2,27627;-139,57466;0;;;;;;;;;;;;;
4,661;0,069846075;-0,063745158;1,011723751;1,37311;2,44695;-139,60567;0;;;;;;;;;;;;;
4,697;0,097302752;-0,10706524;0,929232416;1,27015;2,49576;-139,63542;0;;;;;;;;;;;;;
4,737;-0,035342508;-0,124880734;0,923985729;1,20005;2,57308;-139,66418;0;;;;;;;;;;;;;
4,786;0,075093782;-0,064477064;0,967671764;1,17567;2,65057;-139,69344;0;;;;;;;;;;;;;
4,815;0,078997961;-0,106942915;0,97853211;1,17567;2,65057;-139,69344;0;;;;;;;;;;;;;
4,817;-0,353470948;-0,193217125;1,249802243;1,07129;2,66833;-139,71727;0;;;;;;;;;;;;;
4,86;0,088638124;-0,177353721;1,147908257;1,21528;2,74392;-139,75125;0;;;;;;;;;;;;;
4,897;-0,170428135;-0,010906218;0,874441386;1,25271;2,72884;-139,77908;0;;;;;;;;;;;;;
4,935;0,340749235;-0,039705403;0,740454638;1,4562;2,75594;-139,81367;0;;;;;;;;;;;;;
4,975;-0,103556575;-0,024206932;0,953638124;1,14978;2,69612;-139,78284;0;;;;;;;;;;;;;
5,015;0,171374108;-0,110848114;0,785360856;1,24722;2,8145;-139,81029;0;;;;;;;;;;;;;
5,019;-0,102214067;-0,149042813;0,903606524;1,24722;2,8145;-139,81029;0;;;;;;;;;;;;;
5,058;0,195291539;0,004102956;0,928988787;1,38436;2,73434;-139,84132;0;;;;;;;;;;;;;
5,096;-0,178238532;-0,077289501;0,932039755;1,30715;2,72446;-139,86575;0;;;;;;;;;;;;;
5,136;0,124637105;-0,026891947;1,011602446;1,50995;2,76953;-139,90535;0;;;;;;;;;;;;;
5,177;-0,037539246;-0,170275229;0,866997961;1,54315;2,71156;-139,93736;0;;;;;;;;;;;;;
5,214;-0,008374108;-0,063622834;1,171582059;1,65955;2,77283;-139,97545;0;;;;;;;;;;;;;
5,217;-0,060480122;-0,111702345;1,070175331;1,65955;2,77283;-139,97545;0;;;;;;;;;;;;;
5,257;-0,0497421;-0,119023445;1,070542304;1,65955;2,77283;-139,97545;0;;;;;;;;;;;;;
5,312;0,028478084;-0,053372069;0,89030581;1,96509;2,7867;-140,02664;0;;;;;;;;;;;;;
5,335;-0,034;-0,060328236;1,027099898;1,96509;2,7867;-140,02664;0;;;;;;;;;;;;;
5,375;-0,026190622;-0,021766565;1,168653415;2,25049;2,77798;-140,07909;0;;;;;;;;;;;;;
5,418;-0,150171254;-0,118902141;0,987562691;2,25049;2,77798;-140,07909;0;;;;;;;;;;;;;
5,418;0,051175331;-0,053006116;0,979508665;2,25049;2,77798;-140,07909;0;;;;;;;;;;;;;
5,458;-0,119785933;-0,078876656;0,970234455;2,38865;2,70892;-140,12836;0;;;;;;;;;;;;;
5,498;-0,111732926;-0,018471967;0,909708461;2,31079;2,71896;-140,1701;0;;;;;;;;;;;;;
5,536;-0,178482161;-0,01517737;0,95912946;2,32605;2,6838;-140,21973;0;;;;;;;;;;;;;
5,575;-0,061944954;0,04327421;0,916054027;2,3397;2,67713;-140,27577;0;;;;;;;;;;;;;
5,614;-0,151270133;-0,010662589;0,914466871;2,36709;2,59242;-140,33768;0;;;;;;;;;;;;;
5,616;-0,065605505;0,009960245;1,0732263;2,36709;2,59242;-140,33768;0;;;;;;;;;;;;;
5,657;-0,038393476;0,048155963;1,007086646;2,34632;2,51689;-140,3992;0;;;;;;;;;;;;;
5,697;-0,111122324;0,010814475;1,011602446;2,3769;2,45472;-140,46307;0;;;;;;;;;;;;;
5,735;-0,00983894;-0,000411825;1,103489297;2,41812;2,38824;-140,53047;0;;;;;;;;;;;;;
5,775;-0,023627931;-0,008099898;1,080914373;2,34282;2,35046;-140,59273;0;;;;;;;;;;;;;
5,832;0,046905199;0,028508665;1,128260958;2,33828;2,32564;-140,65611;0;;;;;;;;;;;;;
5,832;-0,009594292;-0,09583792;0,996103976;2,33828;2,32564;-140,65611;0;;;;;;;;;;;;;
5,856;-0,108559633;-0,058009174;1,05272579;2,33828;2,32564;-140,65611;0;;;;;;;;;;;;;
5,897;0,001266055;-0,101085627;0,949245668;2,14481;2,42667;-140,76579;0;;;;;;;;;;;;;
5,936;-0,032170234;-0,060083588;0,993542304;2,02852;2,52778;-140,81535;0;;;;;;;;;;;;;
5,975;-0,062067278;-0,077168196;0,82538634;1,96945;2,59033;-140,86453;0;;;;;;;;;;;;;
6,014;0,054592253;-0,08204893;0,818186544;1,81319;2,6312;-140,90923;0;;;;;;;;;;;;;
6,053;-0,116003058;-0,07277472;0,790852192;1,81319;2,6312;-140,90923;0;;;;;;;;;;;;;
6,058;0,018716616;-0,016519878;0,902508665;1,83042;2,68044;-140,9584;0;;;;;;;;;;;;;
6,096;0,037752294;-0,031529052;1,060169215;1,8389;2,72579;-141,00854;0;;;;;;;;;;;;;
6,136;0,02811213;-0,131470948;0,910196738;1,76888;2,73858;-141,05258;0;;;;;;;;;;;;;
6,174;0,032993884;-0,059229358;1,063342508;1,74061;2,79883;-141,09688;0;;;;;;;;;;;;;
6,219;0,011394495;-0,109139653;0,982071356;1,68639;2,78772;-141,13776;0;;;;;;;;;;;;;
6,253;-0,035830785;-0,064599388;1,154375127;1,68639;2,78772;-141,13776;0;;;;;;;;;;;;;
6,255;-0,088181448;-0,047880734;1,102269113;1,72113;2,78781;-141,17883;0;;;;;;;;;;;;;
6,295;0,248374108;-0,217134557;0,816844037;1,79659;2,76484;-141,21896;0;;;;;;;;;;;;;
6,341;-0,207768603;0,013621814;1,026123344;1,73211;2,70344;-141,24986;0;;;;;;;;;;;;;
6,374;0,010906218;-0,017374108;0,825020387;1,8546;2,69361;-141,28748;0;;;;;;;;;;;;;
6,413;-0,065117227;-0,04214577;1,186957187;1,86318;2,58889;-141,31827;0;;;;;;;;;;;;;
6,455;0,001754332;-0,025794088;1,130457696;1,86318;2,58889;-141,31827;0;;;;;;;;;;;;;
6,456;-0,151025484;0,043640163;1,233328236;1,98439;2,60232;-141,35265;0;;;;;;;;;;;;;
6,495;0,070943935;-0,146357798;1,093971458;2,09158;2,51712;-141,38501;0;;;;;;;;;;;;;
6,536;-0,13687054;-0,024695209;1,087748216;2,13721;2,50963;-141,4135;0;;;;;;;;;;;;;
6,576;-0,012156983;-0,060083588;0,931917431;2,27201;2,48773;-141,44559;0;;;;;;;;;;;;;
6,614;-0,193491335;-0,025671764;1,019534149;2,27201;2,48773;-141,44559;0;;;;;;;;;;;;;
6,655;0,058741081;-0,02079103;0,998423038;2,32256;2,39532;-141,47354;0;;;;;;;;;;;;;
6,657;-0,267074414;-0,019203874;0,847595311;2,32256;2,39532;-141,47354;0;;;;;;;;;;;;;
6,695;0,08485525;0,007885831;0,894698267;2,42704;2,31803;-141,50496;0;;;;;;;;;;;;;
6,734;-0,118565749;0,026311927;1,009283384;2,3186;2,28098;-141,522;0;;;;;;;;;;;;;
6,774;-0,024482161;-0,014079511;1,102269113;2,41991;2,25096;-141,54419;0;;;;;;;;;;;;;
6,813;0,050321101;-0,034335372;1,043085627;2,41065;2,22233;-141,55968;0;;;;;;;;;;;;;
6,871;-0,075856269;0,02472579;1,000619776;2,28963;2,21341;-141,56816;0;;;;;;;;;;;;;
6,871;-0,072439348;-0,082292559;0,811231397;2,28963;2,21341;-141,56816;0;;;;;;;;;;;;;
6,893;0,007366972;-0,017495413;1,015873598;2,3347;2,2218;-141,58124;0;;;;;;;;;;;;;
6,935;-0,073415902;-0,018716616;0,925205912;2,16044;2,14662;-141,58154;0;;;;;;;;;;;;;
6,977;-0,01545158;0,01911315;0,909829766;2,11512;2,09436;-141,58427;0;;;;;;;;;;;;;
7,013;0,039949032;0,023139653;0,937652396;2,00432;2,00518;-141,58307;0;;;;;;;;;;;;;
7,052;0,090712538;-0,058863405;0,966939857;1,80833;1,93977;-141,57722;0;;;;;;;;;;;;;
7,055;0,024329256;0,026922528;1,140586137;1,80833;1,93977;-141,57722;0;;;;;;;;;;;;;
7,095;-0,020211009;0,058893986;1,178659531;1,63931;1,90046;-141,57146;0;;;;;;;;;;;;;
7,135;0,027623853;0,007764526;1,182197757;1,54241;1,82635;-141,56708;0;;;;;;;;;;;;;
7,173;-0,050108053;-0,00870948;1,041743119;1,44313;1,77831;-141,56105;0;;;;;;;;;;;;;
7,213;0,054714577;-0,002974516;1,112885831;1,39045;1,73353;-141,55325;0;;;;;;;;;;;;;
7,261;-0,026190622;-0,012980632;1,057485219;1,19943;1,69094;-141,53563;0;;;;;;;;;;;;;
7,293;-0,104044852;-0,000655454;1,067003058;1,23277;1,66321;-141,51483;0;;;;;;;;;;;;;
7,295;0,094374108;0,012156983;1,023194699;1,23277;1,66321;-141,51483;0;;;;;;;;;;;;;
7,334;-0,046568807;0,000808359;1,048942915;1,17996;1,63604;-141,48361;0;;;;;;;;;;;;;
7,383;-0,027288481;0,066459735;0,959862385;1,20776;1,64851;-141,44489;0;;;;;;;;;;;;;
7,412;0,139524975;0,02191947;1,04711213;1,19551;1,6732;-141,39485;0;;;;;;;;;;;;;
7,452;-0,086106014;-0,034091743;1,11483792;1,11552;1,70122;-141,33772;0;;;;;;;;;;;;;
7,494;0,077411825;-0,020180428;1,033200815;1,2889;1,76173;-141,28839;0;;;;;;;;;;;;;
7,496;-0,085251784;-0,027990826;0,770229358;1,2889;1,76173;-141,28839;0;;;;;;;;;;;;;
7,534;-0,034731906;-0,018716616;0,775232416;1,33255;1,81549;-141,23717;0;;;;;;;;;;;;;
7,575;0,008221203;-0,075337411;0,876272171;1,35563;1,86781;-141,18747;0;;;;;;;;;;;;;
7,612;0,006513761;-0,013591233;0,883228338;1,33541;1,94848;-141,1384;0;;;;;;;;;;;;;
7,653;0,013591233;-0,049223242;0,979264016;1,35804;1,99389;-141,09331;0;;;;;;;;;;;;;
7,691;-0,062921509;-0,032626911;0,93582263;1,36658;2,05979;-141,05074;0;;;;;;;;;;;;;
7,694;0,018106014;-0,076191641;0,93020897;1,36658;2,05979;-141,05074;0;;;;;;;;;;;;;
7,734;0,060328236;-0,100840979;0,959740061;1,39848;2,08554;-141,01189;0;;;;;;;;;;;;;
7,775;-0,113440367;-0,110482161;0,806349643;1,25794;2,1443;-140,96907;0;;;;;;;;;;;;;
7,815;-0,010448522;-0,074117227;0,896772681;1,29154;2,17804;-140,93755;0;;;;;;;;;;;;;
7,852;-0,133575943;-0,08656371;0,862605505;1,19874;2,17476;-140,90488;0;;;;;;;;;;;;;
7,891;-0,050351682;-0,036776758;0,868218145;1,2494;2,19042;-140,88034;0;;;;;;;;;;;;;
7,913;-0,030461774;-0,049100917;0,982314985;1,2494;2,19042;-140,88034;0;;;;;;;;;;;;;
7,933;-0,026190622;-0,056911315;1,053091743;1,21207;2,1679;-140,85458;0;;;;;;;;;;;;;
7,973;-0,063531091;-0,06154842;1,217220183;1,17154;2,10297;-140,83272;0;;;;;;;;;;;;;
8,014;0,002363914;-0,037264016;1,104099898;1,1461;2,06101;-140,81439;0;;;;;;;;;;;;;
8,052;-0,077686035;-0,084611621;1,191350663;1,11841;1,95556;-140,79729;0;;;;;;;;;;;;;
8,091;-0,076954128;-0,041779817;0,972552497;1,10561;1,93474;-140,78479;0;;;;;;;;;;;;;
8,094;-0,015573904;-0,035556575;1,040034659;1,10561;1,93474;-140,78479;0;;;;;;;;;;;;;
8,136;-0,055477064;-0,056300714;1,085185525;1,08281;1,84295;-140,77376;0;;;;;;;;;;;;;
8,173;0,010540265;-0,00675739;1,23735474;1,00585;1,83084;-140,7644;0;;;;;;;;;;;;;
8,212;0,04214577;-0,034214067;1,199525994;0,92854;1,78433;-140,75615;0;;;;;;;;;;;;;
